68.942,0.44152,5,18201,1.2566,7,0,0.41419,-1.0064,0.8471,0.088608,1
125.09,0.21686,7,6424,3.1416,7,0,0.63453,-0.5454,0.83,0.13191,1
35.518,0.41943,10,15001,2.8274,3,0,0.50028,-0.7489,0.7095,0.077626,1
69.823,0.14952,5,5629,1.2566,7,0,0.35528,-1.1564,0.75,0.071429,1
45.652,0.61287,2,37130,0.31416,6,0,0.73853,-0.34312,0.73275,0.13571,0.089189
50.115,0.26555,3,49645,0.62832,6,0,0.59369,-0.53191,0.429,0.05,1
81.563,0.25336,5,14536,3.1416,7,0,0.47143,-0.92755,0.90528,0.15464,1
50.53,0.59529,5,29242,1.2566,7,0,0.65534,-0.47169,0.70344,0.11429,0.24501
69.739,0.25373,4,29848,2.8274,6,0,0.50834,-0.72719,0.77343,0.086651,1
124.37,0.34927,4,12984,2.8274,6,0,0.68709,-0.48841,0.84,0.14286,1
71.204,0.1685,4,8248,0.94248,6,0,0.61741,-0.51113,0.67968,0.061856,1
112.19,0.27558,5,10614,3.1416,6,0,0.55884,-0.71301,0.89,0.089947,1
65.613,0.21334,2,24198,0.31416,7,0,0.52542,-0.7402,0.8748,0.10345,0.46071
23.691,0.67458,2,20507,0.31416,7,0,0.39747,-0.99198,0.67682,0.068493,1
39.828,0.43458,3,36156,0.62832,6,0,0.57392,-0.6484,0.83248,0.057143,1
25.649,0.19323,8,4946,2.1991,3,0,0.52995,-0.63812,0.3402,0.043478,1
123.88,0.15671,7,4495,1.885,6,0,0.5691,-0.66907,0.89,0.056604,1
118,0.38766,6,13794,3.1416,6,0,0.51949,-0.80518,0.92,0.1746,0.39683
28.734,0.41771,12,7208,2.8274,7,0,0.46199,-0.78718,0.35397,0.021429,1
155.81,0.14358,6,2777,2.5133,6,0,0.39088,-1.0855,0.80278,0.092511,1
62.537,0.16301,7,4404,1.885,7,0,0.48855,-0.76123,0.64152,0.068493,1
87.055,0.17603,4,9126,0.94248,6,0,0.42583,-0.9065,0.71248,0.064286,1
184.98,0.22675,4,12830,0.94248,7,0,0.57438,-0.64498,0.7744,0.087179,1
31.178,0.39899,1,40513,0,7,0,0.43038,-0.92925,0.6776,0.042857,0.082143
71.822,0.21702,1,20149,0,7,0,0.47347,-0.93701,0.94,0.064286,1
84.904,0.41696,8,17328,2.8274,6,0,0.3353,-1.2279,0.717,0.09375,0.23214
72.89,0.45021,2,24437,0.31416,6,0,0.46908,-0.85625,0.76788,0.10881,1
153.25,0.23651,14,4932,1.885,6,0,0.77345,-0.30207,0.76,0.083004,0.33929
55.588,0.44682,2,25429,0.31416,7,0,0.4539,-0.9195,0.82147,0.1123,0.44643
190.67,0.11409,1,6085,0,6,0,0.53168,-0.69523,0.76095,0.081395,0.10465
173.42,0.13977,6,2133,2.5133,6,0,0.62756,-0.52598,0.85,0.092025,1
139.94,0.29629,13,6828,1.5708,6,0,0.59629,-0.6629,0.92,0.14286,1
53.029,0.1583,2,10513,0.31416,6,0,0.51627,-0.69597,0.55209,0.062147,1
121.45,0.24306,5,12524,2.8274,6,0,0.69106,-0.38834,0.55488,0.076142,1
39.312,0.39881,2,23728,0.31416,7,0,0.34602,-1.1665,0.72324,0.039301,1
63.92,0.32552,2,29826,0.31416,7,0,0.34706,-1.2296,0.74151,0.064286,0.60807
77.72,0.43938,3,20047,3.1416,6,0,0.43421,-1.0188,0.80976,0.057143,0.33906
326.46,0.20288,1,526,0,7,0,0.11734,-2.1559,0.1398,0.0071429,0.24286
203.65,0.19504,3,10874,2.8274,6,0,0.44805,-0.99336,0.91,0.085714,1
135.77,0.25283,3,8901,0.62832,7,0,0.264,-1.5935,0.75,0.10753,0.325
134.73,0.35866,4,20498,2.8274,6,0,0.60285,-0.53954,0.73264,0.056277,0.36071
158.31,0.22199,7,7902,2.5133,6,0,0.61305,-0.51816,0.64875,0.063415,1
138.47,0.20668,6,11960,2.5133,6,0,0.41109,-1.0407,0.8213,0.066381,0.275
75.412,0.30727,4,23848,0.94248,7,0,0.47662,-0.82914,0.81345,0.057778,1
78.379,0.27982,2,18229,0.31416,7,0,0.47642,-0.79161,0.6048,0.068966,1
116.84,0.23723,2,26527,0.31416,7,0,0.28641,-1.4712,0.69069,0.071429,1
215.57,0.26016,4,18437,0.94248,7,0,0.36342,-1.0928,0.62016,0.048035,1
88.88,0.22853,4,24441,0.94248,6,0,0.58303,-0.59158,0.74949,0.1,1
216.56,0.21376,11,6028,3.1416,7,0,0.63896,-0.50188,0.7144,0.094017,1
140.71,0.31311,3,18528,3.1416,6,0,0.68728,-0.46801,0.89,0.092857,1
58.423,0.16254,2,6555,0.31416,7,0,0.3411,-1.1909,0.80759,0.07772,1
41.068,0.28242,2,25817,0.31416,6,0,0.40802,-0.94501,0.5976,0.028571,1
44.455,0.40372,2,21213,0.31416,7,0,0.47097,-0.97531,0.90616,0.13571,0.12143
47.608,0.27847,1,51643,0,7,0,0.54198,-0.69823,0.7164,0.065502,0.66812
95.115,0.1444,8,2908,2.1991,6,0,0.47744,-0.80106,0.72675,0.076923,0.24615
76.456,0.35085,5,9632,2.8274,6,0,0.31732,-1.459,0.81855,0.12766,1
65.626,0.24022,4,15463,0.94248,7,0,0.37457,-1.035,0.66008,0.054348,1
135.86,0.40217,7,10961,2.8274,6,0,0.44857,-0.94623,0.92,0.15847,1
58.685,0.088468,12,424,2.8274,7,0,0.59157,-0.57275,0.63,0.15528,0.65217
220.25,0.077187,2,451,0.31416,7,0,0.58323,-0.55817,0.53312,0.081633,0.39643
154.61,0.11565,6,6174,1.5708,6,0,0.4421,-0.83624,0.52948,0.025948,0.47857
63.632,0.38758,3,28428,0.62832,7,0,0.39722,-1.0526,0.88543,0.070707,1
41.384,0.314,8,13301,2.1991,3,0,0.49706,-0.77007,0.69916,0.07767,0.014286
87.298,0.24689,6,5381,1.5708,7,0,0.32734,-1.3434,0.8,0.085714,1
62.868,0.41864,3,54345,3.1416,6,0,0.40964,-1.0553,0.86,0.092857,0.33525
112.26,0.17829,3,13979,0.62832,7,0,0.51937,-0.83768,0.91,0.10714,1
64.855,0.30404,5,15715,1.2566,6,0,0.28931,-1.451,0.7125,0.071429,1
106.42,0.21114,12,4005,2.8274,7,0,0.49998,-0.85246,0.88,0.15385,0.46154
187.25,0.20469,5,5457,3.1416,6,0,0.32682,-1.3464,0.70425,0.092857,0.41518
79.344,0.25188,5,15334,2.8274,6,0,0.61066,-0.51521,0.63376,0.070796,1
91.281,0.33986,2,29645,0.31416,6,0,0.5589,-0.64558,0.79137,0.082645,1
100.5,0.33451,5,12273,2.8274,6,0,0.59816,-0.61902,0.89,0.092857,0.52743
46.557,0.14718,2,9832,0.31416,7,0,0.64736,-0.44671,0.47637,0.050228,1
63.813,0.32398,4,11212,0.94248,7,0,0.30481,-1.4531,0.7752,0.109,1
43.036,0.25917,3,20711,0.62832,7,0,0.31139,-1.2482,0.54352,0.057143,0.0028204
121.33,0.15656,2,15726,0.31416,6,0,0.52654,-0.6504,0.33865,0.028571,1
85.828,0.44732,5,19047,2.8274,6,0,0.50297,-0.8638,0.95,0.11429,1
99.251,0.21588,2,17761,0.31416,7,0,0.70665,-0.36717,0.58368,0.16364,1
52.481,0.35627,4,20392,0.94248,7,0,0.3257,-1.2237,0.64897,0.043103,0.26724
84.379,0.3107,7,10053,2.5133,7,0,0.63314,-0.58915,0.9,0.091892,0.56071
45.68,0.49795,3,78715,0.62832,7,0,0.25033,-1.4753,0.62106,0.15714,0.575
119.58,0.20285,6,5388,2.5133,6,0,0.55258,-0.81732,0.96,0.10132,0.21586
39.528,0.3211,9,8911,2.5133,7,0,0.5013,-0.81915,0.8136,0.1,0.53929
77.293,0.32272,3,16943,0.62832,7,0,0.43551,-0.97202,0.78056,0.072727,0.32273
56.912,0.34031,4,30960,0.94248,7,0,0.64642,-0.46906,0.66378,0.064286,1
42.927,0.28448,3,36795,0.62832,7,0,0.27114,-1.3771,0.50394,0.038043,1
98.245,0.18898,7,5232,2.8274,6,0,0.27133,-1.5576,0.88,0.071429,0.15714
136.53,0.2297,6,11023,2.5133,6,0,0.66161,-0.47113,0.70799,0.11404,1
72.904,0.39273,15,5450,1.2566,7,0,0.3207,-1.2003,0.49446,0.044444,1
56.991,0.18961,4,11537,0.94248,7,0,0.55485,-0.61122,0.53363,0.035714,1
50.425,0.33398,3,23571,0.62832,7,0,0.27396,-1.4571,0.60952,0.04386,1
119.47,0.31119,12,8323,1.885,7,0,0.5254,-0.75786,0.90954,0.07234,1
55.661,0.15159,3,6295,0.62832,7,0,0.39557,-1.0262,0.73073,0.098446,0.41451
62.887,0.19526,7,5515,1.885,7,0,0.63193,-0.52783,0.76585,0.046729,1
97.94,0.16176,4,5490,0.94248,6,0,0.27498,-1.427,0.75249,0.069565,1
67.911,0.2526,2,22472,0.31416,7,0,0.57064,-0.65834,0.81091,0.12857,1
61.532,0.24906,4,15948,0.94248,6,0,0.47135,-0.87313,0.8712,0.071429,1
204.71,0.087018,4,1043,0.94248,6,0,0.21661,-1.6526,0.40626,0.044248,1
150.99,0.17164,6,4571,2.8274,6,0,0.64344,-0.54273,0.83,0.058201,1
205.22,0.34658,2,31318,0.31416,6,0,0.50702,-0.74164,0.92544,0.051793,0.13887
41.154,0.24824,3,11628,0.62832,7,0,0.44479,-0.85095,0.48972,0.035714,1
34.238,0.56699,2,72619,0.62832,7,0,0.46732,-0.79956,0.59161,0.059524,1
84.349,0.26165,4,6867,0.94248,7,0,0.48718,-0.8521,0.96,0.24324,1
108.39,0.23201,10,7561,2.8274,7,0,0.48878,-0.84132,0.84995,0.12,1
108.14,0.33008,7,12255,2.8274,6,0,0.62268,-0.56169,0.86,0.092308,1
71.603,0.4519,1,36774,0,7,0,0.40819,-0.95614,0.58764,0.048077,1
187.65,0.15469,7,3876,2.5133,6,0,0.44398,-0.85204,0.62176,0.080569,0.5782
169.8,0.21389,11,5113,2.1991,6,0,0.45904,-0.82529,0.6615,0.053571,0.58929
82.324,0.26932,2,26725,0.31416,7,0,0.47745,-0.78865,0.74866,0.071429,1
125.36,0.14179,3,6716,0.62832,7,0,0.53608,-0.68318,0.7608,0.062992,0.14173
220.06,0.2642,8,6861,2.8274,7,0,0.50974,-0.76408,0.82656,0.17347,0.23929
151.62,0.32,9,9000,2.8274,6,0,0.35467,-1.1698,0.79785,0.080357,1
50.337,0.36753,2,69723,0.31416,6,0,0.42165,-0.90686,0.70152,0.15714,1
158.62,0.10538,3,2971,0.62832,7,0,0.48438,-0.77968,0.68109,0.10377,1
114.68,0.23997,5,6208,3.1416,7,0,0.4564,-1.002,0.95545,0.11558,1
93.762,0.24363,7,8620,3.1416,7,0,0.65982,-0.47272,0.79,0.068627,0.42059
79.563,0.17667,7,5274,1.885,7,0,0.39518,-1.1107,0.75684,0.11429,1
115.92,0.23938,4,13293,2.8274,6,0,0.60378,-0.54064,0.7048,0.07489,1
112.84,0.18199,6,11788,2.8274,6,0,0.4301,-1.0662,0.9259,0.075758,1
99.32,0.30024,4,28249,2.8274,6,0,0.37807,-1.1239,0.76206,0.071429,1
41.83,0.25318,3,50780,0.62832,7,0,0.45363,-0.85503,0.67002,0.12143,0.0076336
72.447,0.15481,16,1612,1.5708,7,0,0.46229,-0.81795,0.64449,0.086957,0.27717
35.218,0.48435,3,28939,0.62832,7,0,0.61986,-0.56171,0.82911,0.094972,1
73.72,0.36297,3,16712,0.62832,7,0,0.52987,-0.72821,0.8492,0.090909,0.10227
32.194,0.43097,3,36035,0.62832,7,0,0.28394,-1.4039,0.54756,0.071429,0.46786
141.62,0.19514,7,6923,2.5133,6,0,0.51984,-0.74101,0.85,0.20635,1
84.469,0.36267,3,22149,0.62832,6,0,0.53343,-0.87912,0.95,0.11429,1
61.249,0.37974,3,42873,0.62832,7,0,0.44941,-1.0082,0.94,0.1,0.45278
36.862,0.27062,4,26961,0.94248,7,0,0.45028,-0.83788,0.63661,0.050847,1
71.473,0.34251,4,17214,0.94248,6,0,0.36069,-1.1117,0.62478,0.058252,1
68.578,0.29821,4,21166,0.94248,7,0,0.34838,-1.2158,0.70994,0.086351,1
49.001,0.34209,2,66324,0.31416,7,0,0.45487,-0.92635,0.90522,0.057143,1
143.42,0.21826,6,13291,2.8274,6,0,0.61422,-0.51947,0.69408,0.085714,1
237.08,0.29676,3,25203,0.62832,6,0,0.51537,-0.85045,0.86814,0.092857,1
43.993,0.34434,2,85501,0.31416,6,0,0.43701,-0.92781,0.75604,0.050926,1
67.888,0.47683,3,39884,0.62832,7,0,0.58671,-0.59881,0.82646,0.10249,0.36071
58.572,0.20265,3,6851,0.62832,7,0,0.43077,-0.9842,0.9,0.080808,1
65.307,0.36016,4,30084,0.94248,6,0,0.49757,-0.7709,0.73865,0.05,1
104.09,0.232,4,10209,3.1416,6,0,0.6837,-0.47719,0.85,0.12157,1
96.973,0.28613,14,6544,2.1991,7,0,0.6906,-0.45842,0.79464,0.14136,0.50785
129.93,0.25343,4,20471,2.8274,7,0,0.54671,-0.74686,0.93,0.15167,1
40.183,0.43119,2,70107,0.31416,7,0,0.43147,-0.91553,0.70445,0.058172,0.31071
31.973,0.4716,2,33849,0.31416,7,0,0.45156,-0.88282,0.7616,0.071429,1
67.48,0.30155,4,36842,1.2566,7,0,0.45784,-0.85311,0.69264,0.064286,1
97.461,0.23749,8,7173,3.1416,6,0,0.5767,-0.58378,0.65736,0.094595,1
78.799,0.3636,6,10787,2.8274,6,0,0.42922,-1.0751,0.84444,0.1134,0.37629
124.92,0.45605,8,10848,2.8274,7,0,0.47349,-0.9405,0.91,0.13445,0.096038
93.517,0.2057,3,12810,0.62832,7,0,0.51391,-0.7414,0.80325,0.078261,0.4913
53.87,0.43806,3,13981,0.62832,6,0,0.22517,-1.8066,0.68256,0.079812,0.23214
40.298,0.5373,3,33872,0.62832,6,0,0.34427,-1.1812,0.69785,0.072961,1
163.18,0.1522,3,8716,3.1416,6,0,0.59602,-0.55206,0.64662,0.065868,1
33.164,0.4712,9,13206,2.5133,7,0,0.65083,-0.44779,0.55517,0.040359,1
97.187,0.27735,4,16295,2.8274,6,0,0.54948,-0.71861,0.85192,0.075145,1
100.31,0.1121,2,4022,0.31416,7,0,0.54969,-0.62587,0.6068,0.028571,1
122.04,0.28834,8,8265,2.8274,7,0,0.61487,-0.55153,0.76393,0.10924,1
73.778,0.19565,4,8232,0.94248,7,0,0.55264,-0.60759,0.48818,0.055838,1
62.436,0.32985,2,16945,0.31416,7,0,0.54943,-0.66628,0.78894,0.097436,1
147.33,0.3667,6,10457,2.8274,6,0,0.44083,-1.0191,0.8471,0.12775,1
186.74,0.18807,1,18824,0,6,0,0.55419,-0.68119,0.9,0.075145,0.28902
76.247,0.22951,3,22543,0.62832,6,0,0.44937,-0.92566,0.85,0.065217,0.43478
210.85,0.36774,4,11273,0.94248,6,0,0.55221,-0.90415,0.95,0.15,1
38.549,0.50928,4,13970,0.94248,7,0,0.51905,-0.74999,0.8271,0.10204,1
153.95,0.18613,13,3205,1.885,6,0,0.5839,-0.59969,0.7768,0.11737,1
102.36,0.27937,12,6595,2.8274,7,0,0.58295,-0.57765,0.75922,0.066079,1
54.347,0.47207,3,30652,0.62832,6,0,0.52717,-0.75725,0.83864,0.0625,1
108.52,0.31207,7,11399,1.885,7,0,0.33842,-1.2062,0.67379,0.10294,1
32.593,0.58054,2,69985,0.31416,6,0,0.47417,-0.83802,0.9,0.071429,0.39286
69.481,0.15378,2,9966,0.31416,7,0,0.48033,-0.82985,0.8028,0.046414,0.21071
33.058,0.36562,2,28484,0.31416,3,0,0.2941,-1.3258,0.54284,0.051724,0.26786
102.33,0.34327,4,24158,2.8274,6,0,0.5179,-0.77415,0.84994,0.056716,0.46071
60.923,0.25278,3,10330,0.62832,7,0,0.55967,-0.73534,0.92,0.07234,1
35.995,0.45421,5,17040,1.2566,7,0,0.41273,-1.0061,0.78518,0.0625,1
143.29,0.16964,7,6372,2.5133,6,0,0.61945,-0.60911,0.9,0.11573,1
69.49,0.39835,4,21490,3.1416,6,0,0.44336,-0.96685,0.88908,0.11712,1
110.54,0.25836,6,8909,2.8274,6,0,0.4967,-0.8531,0.9021,0.080569,0.45498
73.693,0.33911,3,27977,0.62832,6,0,0.43196,-1.2015,0.95,0.10734,0.19286
123.19,0.13778,5,6158,2.1991,6,0,0.55754,-0.62005,0.65408,0.039301,1
169.85,0.20759,6,13320,2.5133,6,0,0.66148,-0.48213,0.79458,0.099567,1
83.94,0.31814,4,17327,0.94248,6,0,0.49036,-0.77747,0.88504,0.067265,1
64.179,0.34167,3,16096,0.62832,7,0,0.50712,-0.81915,0.90344,0.072626,0.059856
102.43,0.15476,4,4340,1.885,6,0,0.59342,-0.59881,0.78408,0.057143,0.64286
110.53,0.28768,12,7976,2.8274,7,0,0.30377,-1.5025,0.79548,0.083933,1
62.733,0.24882,4,16167,0.94248,7,0,0.42385,-0.95965,0.71604,0.16402,1
140.16,0.30175,9,6622,2.8274,7,0,0.47796,-0.8797,0.8835,0.051546,0.225
229.29,0.17662,5,3071,2.8274,7,0,0.32602,-1.4529,0.8496,0.14554,0.36071
76.378,0.25805,2,31789,0.31416,6,0,0.28419,-1.39,0.66297,0.042857,1
54.776,0.35236,3,20538,0.62832,7,0,0.67376,-0.4755,0.7602,0.091837,1
111.99,0.10325,4,753,2.8274,6,0,0.71043,-0.36548,0.6876,0.097087,1
83.301,0.26694,2,29612,0.31416,6,0,0.46254,-0.91463,0.93,0.073446,1
197.17,0.25645,3,17861,0.62832,7,0,0.30144,-1.3018,0.61551,0.046154,1
64.556,0.3148,4,17531,0.94248,7,0,0.36901,-1.0666,0.72,0.068376,1
42.835,0.26168,2,31510,0.31416,7,0,0.40295,-0.98036,0.68775,0.070175,1
133.59,0.064816,3,624,0.62832,6,0,0.49423,-0.77748,0.58968,0.053763,1
92.804,0.17265,5,5146,1.2566,6,0,0.56585,-0.77681,0.94,0.133,1
47.201,0.44755,2,39872,0.31416,6,0,0.35013,-1.2281,0.7347,0.082353,1
56.831,0.36961,2,35126,0.31416,7,0,0.43652,-0.93791,0.7335,0.057143,0.36071
48.295,0.48824,3,24856,0.62832,7,0,0.38896,-1.0173,0.71131,0.044025,1
23.501,0.58285,3,52102,0.62832,6,0,0.44279,-0.92758,0.74119,0.069364,1
72.971,0.44389,3,19096,0.62832,6,0,0.40267,-1.2017,0.93,0.094118,1
104.09,0.39658,2,20008,0.31416,6,0,0.83924,-0.21253,0.77,0.078341,0.5576
124.44,0.28402,6,18111,2.5133,6,0,0.47816,-0.9063,0.95,0.11175,0.17573
70.861,0.27852,3,26226,0.62832,7,0,0.58885,-0.55515,0.58327,0.055794,0.16554
50.385,0.38776,2,34268,0.31416,6,0,0.36122,-1.1517,0.64875,0.056277,1
109.26,0.068591,11,192,2.8274,6,0,0.56474,-0.58083,0.41832,0.028571,1
105.25,0.41804,6,12275,2.8274,6,0,0.44408,-0.92149,0.78848,0.092857,0.47549
133.74,0.13694,4,7246,0.94248,6,0,0.44902,-0.98311,0.84539,0.057143,0.21786
76.097,0.18546,3,11702,0.62832,7,0,0.50744,-0.76281,0.79032,0.078571,0.64824
161.11,0.47063,7,12317,2.8274,6,0,0.42282,-1.0755,0.92544,0.25,0.025
55.866,0.1511,3,14544,0.62832,6,0,0.56453,-0.61876,0.74472,0.060606,0.012121
224.65,0.39577,2,45715,0.31416,6,0,0.3392,-1.2219,0.7332,0.064286,1
57.469,0.36359,3,24142,0.62832,6,0,0.36738,-1.1504,0.86,0.10185,1
61.677,0.32443,3,22472,0.62832,6,0,0.45184,-0.87233,0.80168,0.054545,1
202.07,0.15834,2,80223,0.31416,6,0,0.69312,-0.47474,0.92064,0.094778,0.41006
95.228,0.40932,7,11540,2.8274,6,0,0.28608,-1.5741,0.73865,0.14286,1
122.62,0.2449,6,13770,2.5133,6,0,0.3349,-1.1944,0.58473,0.05,1
71.443,0.19637,2,15472,0.31416,6,0,0.42049,-0.99819,0.76111,0.13615,1
37.011,0.50199,2,42497,0.31416,6,0,0.42331,-1.0283,0.73784,0.080645,1
138.82,0.2486,5,17108,2.8274,6,0,0.34156,-1.6017,0.76,0.15676,0.037838
118.15,0.24764,3,8647,0.62832,6,0,0.48707,-1.0176,0.95,0.15179,0.50893
213.39,0.50672,10,7707,2.5133,7,0,0.27934,-1.5907,0.7,0.18571,1
121.51,0.31281,2,45663,0.31416,7,0,0.49528,-0.75061,0.67375,0.0625,1
78.456,0.49997,3,19260,0.62832,6,0,0.51541,-0.80933,0.89999,0.17143,1
78.794,0.61504,3,27685,0.62832,6,0,0.27621,-1.6359,0.58788,0.061611,0.11848
215.26,0.47001,6,20826,2.8274,7,0,0.46401,-0.8084,0.69825,0.042857,1
173.74,0.27472,6,709,2.8274,7,0,0.53219,-1.5194,0.98,0.42157,1
94.267,0.37944,4,15315,0.94248,6,0,0.55617,-0.7726,0.97,0.27919,1
186.54,0.29511,2,81231,0.31416,6,0,0.67267,-0.40155,0.3848,0.085714,1
98.089,0.36287,3,33913,0.62832,6,0,0.27308,-1.3397,0.37145,0.017391,1
103.84,0.29623,4,27233,0.94248,6,0,0.57634,-0.56881,0.54905,0.085714,1
90.35,0.3527,6,13968,2.8274,6,0,0.3674,-1.0644,0.4757,0.064286,1
170.71,0.34521,8,26382,1.5708,6,0,0.38133,-1.113,0.7667,0.085714,1
129.81,0.45356,13,15768,1.2566,6,0,0.40327,-0.96241,0.73185,0.057143,1
185.97,0.3642,5,32525,3.1416,6,0,0.48414,-0.79724,0.84651,0.057143,1
150.1,0.17592,7,11017,2.5133,6,0,0.61974,-0.53941,0.79135,0.37857,0.36429
53.252,0.38291,4,24859,0.94248,7,0,0.60019,-0.54271,0.6765,0.05,1
127.31,0.38997,11,20844,2.1991,6,0,0.40835,-0.96025,0.60514,0.064286,0.67366
60.068,0.29434,4,15387,0.94248,7,0,0.79006,-0.23601,0.20808,0.021429,1
84.713,0.42404,3,25911,0.62832,7,0,0.36616,-1.3724,0.87,0.12143,1
164.95,0.32748,5,24740,1.2566,7,0,0.38815,-1.1927,0.9,0.11429,1
134.23,0.24452,3,11716,0.62832,6,0,0.34787,-1.5438,0.91,0.14787,1
196.37,0.26008,3,14982,0.62832,6,0,0.25354,-1.6668,0.69,0.22857,1
165.41,0.20164,7,2382,2.5133,6,0,0.32874,-1.4713,0.76,0.090476,1
103.59,0.47778,3,34200,2.8274,6,0,0.35448,-1.1743,0.96,0.10435,0.36429
94.726,0.32864,7,7734,2.5133,6,0,0.4509,-0.97542,0.88,0.1087,1
112.48,0.36712,6,19607,2.5133,6,0,0.62603,-0.64407,0.8586,0.15714,0.011893
39.281,0.2343,12,6285,2.1991,7,0,0.55315,-0.63518,0.63714,0.077364,1
133.24,0.29084,12,6098,2.5133,7,0,0.34156,-1.2317,0.7968,0.071429,1
153.23,0.43857,4,29833,2.8274,6,0,0.38962,-1.0211,0.95351,0.21429,0.00016698
73.04,0.18475,3,14406,0.62832,7,0,0.28713,-1.4872,0.73554,0.16429,1
31.247,0.38795,3,76861,0.62832,6,0,0.61654,-0.56196,0.83259,0.3,0.032143
105.7,0.21133,2,32256,0.31416,6,0,0.78606,-0.27861,0.56434,0.05,1
134.91,0.1777,3,14187,3.1416,6,0,0.50566,-0.78894,0.7939,0.057143,1
36.641,0.3394,2,45836,0.31416,7,0,0.3701,-1.237,0.912,0.38571,0.067857
109.19,0.35574,3,19667,0.62832,7,0,0.42051,-1.1095,0.88,0.078571,0.027992
97.387,0.5332,4,42174,2.8274,6,0,0.43143,-1.2853,0.92,0.24286,0.082143
83.216,0.23347,4,9859,0.94248,6,0,0.64624,-0.53335,0.86592,0.14286,0.11351
42.392,0.42584,3,22600,0.62832,6,0,0.61559,-0.51157,0.61171,0.10204,1
199.37,0.44285,4,10962,2.8274,6,0,0.45949,-1.0797,0.98,0.27273,0.19286
117.34,0.096904,4,2284,2.5133,7,0,0.38021,-0.98905,0.5236,0.021429,1
182.72,0.65628,2,35559,0.31416,6,0,0.72045,-0.36804,0.61544,0.13571,0.042857
128.7,0.32838,6,4358,2.8274,7,0,0.27122,-1.6251,0.96,0.087248,1
125.99,0.1762,2,29629,0.31416,6,0,0.24787,-1.5544,0.5921,0.11429,1
77.646,0.48123,2,63625,0.31416,6,0,0.56354,-0.66993,0.79477,0.13571,0.032143
107.51,0.53751,3,19641,0.62832,6,0,0.34705,-2.2298,0.96,0.15,1
139.68,0.32405,3,21070,0.62832,6,0,0.2906,-1.5382,0.89,0.1,1
183.75,0.49716,5,33573,2.5133,7,0,0.24393,-1.5319,0.46656,0.05,1
35.277,0.43638,5,17433,1.2566,3,0,0.58004,-0.54535,0.21854,0.014286,1
52.06,0.32207,4,17502,0.94248,7,0,0.71292,-0.47719,0.86152,0.10714,1
84.009,0.21197,3,9072,0.62832,6,0,0.5962,-0.74497,0.93,0.11429,0.071429
155.86,0.27993,7,5436,2.8274,6,0,0.69851,-0.53385,0.94,0.12143,1
206.46,0.25675,2,14773,0.31416,6,0,0.62372,-0.66088,0.88,0.4067,1
170.51,0.25859,7,9938,2.8274,7,0,0.51055,-0.8314,0.91,0.13571,0.024862
146.88,0.34125,3,12109,2.5133,6,0,0.53722,-1.2576,0.98,0.1856,1
